station_id,station_name,latitude,longitude,empty_slots,free_bikes,timestamp,station_uid,renting,returning,last_updated
d63afda1febe9be461d266ef84f271c6,Coupure Links Einde,51.0559268,3.708326,3,0,2024-04-18 00:29:31.305000+00:00,23144,1,1,1713360054
2e473d24c0be215bec2cb51d9755a574,Forelstraat 57,51.0478695,3.7412392,3,0,2024-04-18 00:29:31.163000+00:00,13328,1,1,1713019206
0cc9f42765b9b45dfb5aec45dbe3814f,Gelukstraat 27,51.0587906,3.7285286,2,1,2024-04-18 00:29:31.163000+00:00,12125,1,1,1713294571
a9cc7aa966708420f4d8360a435eb38f,Nieuwevaart,51.065956,3.7091989,3,0,2024-04-18 00:29:31.169000+00:00,22216,1,1,1713376062
3439a45af8811fd1c65c7e67d2614816,Meersstraat 102,51.0403183,3.7138052,0,3,2024-04-18 00:29:31.171000+00:00,13273,1,1,1713384591
56786b46a0dfa1a1fc86f743f7af79ab,Visserij 167,51.0449532,3.738983,2,1,2024-04-18 00:29:30.964000+00:00,22219,1,1,1713380087
4326dca702aa6708071d3c0c6886ffa6,Forelstraat 147,51.049713,3.7445566,1,2,2024-04-18 00:29:31.174000+00:00,13177,1,1,1713388985
3cb295a739ceb52f19ee874cdb27933a,Fietssnelweg,51.0761568,3.7153936,3,3,2024-04-18 00:29:31.180000+00:00,16604,1,1,1713354750
eaab0ad463ec9dae8cf7a36a5c45a149,Kapitein Zeppos,51.0716931,3.7351387,11,1,2024-04-18 00:29:30.488000+00:00,20520,1,1,1713084543
0baa632a28ce8448d8823328c5c84d32,Nadine Crappéstraat 12,51.0543356,3.6902522,5,2,2024-04-18 00:29:31.181000+00:00,16607,1,1,1713392008
8402f061ccbc21621e6130d54f0f2712,Dronkey,51.0391223,3.7261586,10,5,2024-04-18 00:29:31.184000+00:00,18459,1,1,1713393048
f440e1272c1b2ea52500da60f3615eba,Braemstraat 67,51.0340321,3.7636184,2,1,2024-04-18 00:29:31.193000+00:00,19791,1,1,1713248624
7b0aba1a39b4eaeee1b575998d5cab9b,Dok-Noord 5,51.0661776,3.7340293,12,0,2024-04-18 00:29:31.195000+00:00,12078,1,1,1713372154
ac633e35f5cafd1e0b1970c3720fff9b,Neuseplein,51.0670694,3.727598,3,0,2024-04-18 00:29:31.200000+00:00,12077,1,1,1713340447
68f2c23c20a21eeaf3578b9dedad5ec9,Dok-Noord 31,51.0700658,3.7303195,1,2,2024-04-18 00:29:31.201000+00:00,12075,1,1,1713368192
2d4da9415d0cdf0f996765ddd637942f,P+R Muide,51.0734858,3.7338635,6,1,2024-04-18 00:29:31.202000+00:00,12074,1,1,1713370427
fa0ea19a46d07dc05e0e3b6bc73334fa,Lucas Munichstraat 29,51.0555557,3.7361641,3,0,2024-04-18 00:29:31.203000+00:00,12071,1,1,1713389843
af101cd3cbdf20a3e08cda919d30ad83,Artevelde Hogeschool Willem de Beersteeg,51.0600869,3.7274059,6,0,2024-04-18 00:29:30.496000+00:00,23894,1,1,1709573887
e25f736ffe1c4dc0ff0db3d55cffcda6,Center Parking,51.0509608,3.722596,1,2,2024-04-18 00:29:31.211000+00:00,22584,1,1,1713366915
66f2a4f6246b00ef6791fba77ef6629d,Korte Meer,51.0504691,3.722482,6,0,2024-04-18 00:29:31.214000+00:00,22583,1,1,1713366687
ae89b64f9baa4ea2adbfb397a27fb1e5,Voldersstraat,51.0522187,3.7248078,7,1,2024-04-18 00:29:30.505000+00:00,22541,1,1,1713362770
4a66d92176430f0d571163aca6280881,Gouvernementstraat,51.0522882,3.7271215,3,1,2024-04-18 00:29:30.508000+00:00,22544,1,1,1713384729
c5ee62578f6ad43926b0662b07ecaf80,Limburgstraat,51.0520591,3.7278779,3,0,2024-04-18 00:29:30.510000+00:00,22545,1,1,1713350786
dcc6a52302d418aff87a854637b1a742,Lange Boomgaardstraat 29,51.0513088,3.7315707,2,1,2024-04-18 00:29:31.225000+00:00,22231,1,1,1713388137
4b2f719acc84ea16781b5712b303d345,Hogeschool Gent,51.0283331,3.7062271,8,0,2024-04-18 00:29:31.226000+00:00,20616,1,1,1713251133
c3f5da8502167ef82c2faf46ae594be8,Sint-Elisabethplein 3,51.0566867,3.713966,4,2,2024-04-18 00:29:31.232000+00:00,12423,1,1,1713398723
2977b85d6a3a572ce86d1376fc62048f,Campus Ledeganck,51.0366069,3.7245323,7,5,2024-04-18 00:29:31.233000+00:00,12425,1,1,1713375907
149e7a50ec80ce4e5addbe875df7c0ff,Citadellaan 8,51.0383748,3.7267299,2,2,2024-04-18 00:29:31.234000+00:00,12426,1,1,1713395068
d0bc86cac905d5f0f40d05254358e47c,De Pintelaan 28,51.0298803,3.728336,6,1,2024-04-18 00:29:31.236000+00:00,12428,1,1,1713389948
f2028fea399d2c597a2ef46e0d7b84dd,Coyendanspark,51.0528738,3.735729,6,1,2024-04-18 00:29:31.238000+00:00,9496,1,1,1713374965
35105e66f545c859bab1caff9de2202f,Huidevetterskaai 39/40,51.0609376,3.7277436,3,0,2024-04-18 00:29:31.239000+00:00,13309,1,1,1713366955
afe517dbda3ea5bc95455bfde8304743,Hoogstraat 71,51.0552526,3.7125234,2,1,2024-04-18 00:29:31.248000+00:00,13306,1,1,1713393255
b0ed6af36d600a9d41330fe7b002317d,Pekelharing 2,51.0490068,3.7194917,3,0,2024-04-18 00:29:31.249000+00:00,13305,1,1,1713394967
ad235479bd7b1c1e19a11b9a58ec49f3,Networks Gent,51.0288152,3.6939096,6,0,2024-04-18 00:29:31.250000+00:00,21185,1,1,1713361995
35576bfcb14af1859eea3c6970e6b163,Molenaarsstraat 22,51.0605629,3.7184658,1,2,2024-04-18 00:29:31.252000+00:00,12391,1,1,1713372133
072b4ac29bec8affbb7440dc2cf64677,Brusselsesteenweg 1a,51.0419568,3.7412126,2,1,2024-04-18 00:29:31.265000+00:00,12090,1,1,1713352680
12427ad00c4bdecd83f81ba8de56aee0,Wazenaarstraat 3,51.0407726,3.7447574,3,0,2024-04-18 00:29:31.266000+00:00,12093,1,1,1713181594
95fdf93859f704dff5124fc05fb2d94f,Lousbergpark,51.0458166,3.7410848,3,0,2024-04-18 00:29:30.379000+00:00,12092,1,1,1713292873
c6e98ab421de6591242fd6f757e0ef18,Brusselsesteenweg 444,51.0382642,3.7472752,3,1,2024-04-18 00:29:30.384000+00:00,12099,1,1,1713375566
e45fe6602cac6fcd5575fbbeb2933abf,Ankerslaan 75,51.0396446,3.7506019,3,0,2024-04-18 00:29:30.390000+00:00,12098,1,1,1713295934
13982c42b902de96b040d3188c19220c,Lamoraal van Egmontstraat 1,51.0391337,3.7165106,3,1,2024-04-18 00:29:31.275000+00:00,12152,1,1,1713385158
7bb7f240921199a26c70ca58df9d9964,Thai Center,51.0379481,3.711039,3,0,2024-04-18 00:29:31.280000+00:00,21598,1,1,1713368634
7b71b17640975e2daf43a9e935799dc1,Braemstraat Nachtwinkel,51.0321145,3.7613247,1,1,2024-04-18 00:29:31.285000+00:00,21754,1,1,1713200566
bc80b3dc2883bb398c18b31f7710f5cb,Groot-Brittanniëlaan 147,51.043432,3.7119298,1,1,2024-04-18 00:29:31.287000+00:00,13239,1,1,1713374213
df01a47ecec29729e6aec325c3166848,Zwijnaardsesteenweg 439 ,51.0263776,3.7219716,6,0,2024-04-18 00:29:31.288000+00:00,16648,1,1,1713368519
24c24e616d1161659636c7661f7a1f7d,Jubileumlaan vlaggen,51.0449481,3.7076045,3,0,2024-04-18 00:29:31.294000+00:00,23819,1,1,1713362246
e06e77adbf06fa422ac611cc47490b70,Bagattenstraat Viernulvier,51.0476701,3.727033,9,3,2024-04-18 00:29:31.295000+00:00,21522,1,1,1713389461
b2c28bd46a15f0a38db66792eb025600,Boot-Kinepolis,51.0403997,3.7296512,10,1,2024-04-18 00:29:31.296000+00:00,23814,1,1,1713381629
4f49347fe0093bcca50d67975fea91f1,-1 De Krook (underground),51.048445,3.7287204,8,4,2024-04-18 00:29:31.305000+00:00,15151,1,1,1713328417
c44dbe3deb1f97cf96cc6943f93fd67f,Artevelde Hogeschool Stropkaai 14,51.0369018,3.7303859,3,0,2024-04-18 00:29:30.954000+00:00,23902,1,1,1713380098
1b7595a5ef1aa93fd04991fdcfd290c7,Drongensesteenweg 97,51.0565155,3.6984831,2,0,2024-04-18 00:29:31.320000+00:00,16638,1,1,1713197187
6453b62750218cee9e871a0e4e647216,Maïsstraat 213,51.0720608,3.7126556,4,1,2024-04-18 00:29:31.323000+00:00,16635,1,1,1712982945
b44d44bb19e6b528731859810d023387,Leiestraat 3,51.0568008,3.7039706,2,1,2024-04-18 00:29:31.328000+00:00,12186,1,1,1713387704
3208065383489e5e7f695f30fa9a1293,Gildestraat 2,51.0548394,3.7302259,2,1,2024-04-18 00:29:30.956000+00:00,22596,1,1,1713367978
77a0f47739d45c04305705ca33ae8bf5,Oude beestenmarkt,51.0541228,3.7313433,6,0,2024-04-18 00:29:31.336000+00:00,19990,1,1,1713162177
0169398b94b3eed7ace5cef57be40375,Bleau,51.0494804,3.6814601,3,3,2024-04-18 00:29:31.344000+00:00,16981,1,1,1713382122
fffa2ab1429abc74cb18206fa315d67a,Ossenstraat 2,51.0529075,3.7387522,3,0,2024-04-18 00:29:31.345000+00:00,12114,1,1,1713115702
481f4d97b3bbe0c5ab55576e6b0d424d,Onderstraat 21a,51.056168,3.7245457,0,3,2024-04-18 00:29:31.349000+00:00,12118,1,1,1713366776
587969d961f9b00ee9c3c192c0277320,Onderstraat 71,51.0554408,3.7261504,0,3,2024-04-18 00:29:31.353000+00:00,12119,1,1,1713380055
90fa0da625b938205210480b4ac7962b,Raveschootstraat,51.0410138,3.7335682,3,0,2024-04-18 00:29:31.354000+00:00,21815,1,1,1713282570
411d21d347d179d9dffa8890d1022750,Sint-Lievenspoort,51.0394125,3.7374997,5,1,2024-04-18 00:29:31.357000+00:00,20810,1,1,1713363286
ab93779520ee111a90ac4df6c78bafb0,Coupure Links 187,51.0468605,3.7151619,3,0,2024-04-18 00:29:31.365000+00:00,22611,1,1,1713276193
c47b9318793bacf57e0d4e693e8c1ca5,Coupure Links 503,51.0506898,3.7102022,3,0,2024-04-18 00:29:31.368000+00:00,22614,1,1,1713393360
eec7389fe8f055d019ab491fb1a9c41e,Brankardierstraat 18,51.0514793,3.7047536,3,0,2024-04-18 00:29:31.369000+00:00,21712,1,1,1713301967
219e8731373e3b8bab74900980345ac8,Coupure 669,51.0544723,3.7087806,6,0,2024-04-18 00:29:31.370000+00:00,21714,1,1,1713271440
d34c10542a9ede9e4c6c2f57299c47fc,Kompasplein 2,51.0643705,3.7374126,3,0,2024-04-18 00:29:31.377000+00:00,23589,1,1,1713377480
6e6a4f1e836bdb6c63a22d27b1a02c6d,Tentoonstellingslaan 128,51.0385755,3.730624,8,4,2024-04-18 00:29:31.378000+00:00,12367,1,1,1713386530
fc6226cfc6cae46d80778272523cf271,Hortensiastraat 109,51.0697486,3.7046855,2,2,2024-04-18 00:29:31.379000+00:00,12411,1,1,1713378417
ea2abb842a6b1ffab40cac389ee62041,Bij Sint-Jozef 30,51.0630376,3.7101848,4,2,2024-04-18 00:29:31.384000+00:00,12413,1,1,1713381734
2cb5d3963cc48e401f45182fca80e7cc,Ferdinand Lousbergskaai 139,51.0440376,3.7401502,6,0,2024-04-18 00:29:31.385000+00:00,12369,1,1,1712765198
039822fb9f6d2d7b9fc69d31d31ddae7,Gouvernementstraat 34,51.0506548,3.7263568,4,2,2024-04-18 00:29:31.392000+00:00,12204,1,1,1713377653
aa804f5637c5b5228d7f1c3bf5f800e8,Vlaanderenstraat 85,51.0502747,3.730164,6,0,2024-04-18 00:29:31.393000+00:00,12205,1,1,1713388235
6ed18f96a3ca8d1966378026d231cb32,Campinglaan 14,51.0463735,3.6808789,4,2,2024-04-18 00:29:31.394000+00:00,12206,1,1,1713169097
a51cea773d95f9009ae1983d671310ff,Trimlaan 7,51.0471052,3.6824808,3,0,2024-04-18 00:29:31.398000+00:00,12207,1,1,1712786487
c3b4bcef6080182108d41a8922f30822,Sint-Margrietstraat 30,51.059302,3.720876,3,1,2024-04-18 00:29:31.413000+00:00,12202,1,1,1713376233
6d5387f719962ba977b4e97de22bd41f,Faculteit Diergeneeskunde,50.9981899,3.7670214,4,0,2024-04-18 00:29:31.171000+00:00,24644,1,1,1713291224
73def5bd0101387acaa1ea4853ccd89a,Bijloke site,51.0440697,3.7186644,6,0,2024-04-18 00:29:30.532000+00:00,24698,1,1,1713368059
b643f66e2bd3513d7d7376425aeba3e3,Plantentuin ,51.0364097,3.7222842,2,1,2024-04-18 00:29:31.335000+00:00,26208,1,1,1713174819
e292a09b42778b2044a04fed4d869c03,Ganzerik,51.0622904,3.6916473,1,1,2024-04-18 00:29:30.613000+00:00,26210,1,1,1713386528
a7d1f88e61137a3884af3851039326c4,Botermarkt,51.0337559,3.7406861,4,3,2024-04-18 00:29:31.144000+00:00,12210,1,1,1713364195
77aa5d494acb9a3253dd4a4f2cf30e12,Watt The Firms,51.0551047,3.7065574,5,0,2024-04-18 00:29:30.517000+00:00,26439,1,1,1713348673
8bdfe448ba1aabb1ec0be00b19a38e8d,Oostakker hub,51.0993927,3.7648492,4,0,2024-04-18 00:29:31.081000+00:00,24033,1,1,1712825764
b6286249591b1919fad70137912ae547,Antwerpenplein 1 ,51.0577765,3.7412685,4,0,2024-04-18 00:29:30.699000+00:00,26562,1,1,1713031466
f61b52397e4cbf189392cf0c87f44514,Hogent Mercator,51.0424153,3.7162754,4,0,2024-04-18 00:29:30.922000+00:00,26596,1,1,1713342758
d6546696db912147891341569b3a26eb,Hogent Mercator,51.0434313,3.7140364,3,4,2024-04-18 00:29:31.115000+00:00,26673,1,1,1713378415
2484843caa7b9663cbcd8fe8025e3fda,Coupure 649,51.052673,3.7093688,3,0,2024-04-18 00:29:30.943000+00:00,16612,1,1,1713259459
0f97857ffbd37f182df8e1f08ec4e63c,Forelstraat water,51.047414,3.73934,3,0,2024-04-18 00:29:30.976000+00:00,26706,1,1,1713394156
