station_id,fsq_id,name,popularity,rating
b18db117450a24de10ebdc07f8d60721,227c6002fae744ce69be3242,Kunstplatform Zebrastraat - Gent,,
b18db117450a24de10ebdc07f8d60721,be7ede7b72f8411c3c4d9e5d,Sint-Pietersabdij Gent,,
b18db117450a24de10ebdc07f8d60721,357b60cfbb454176fa52c2fc,De Wereld van Kina,,
fd9055f8ffc3d10246da2114b6aa2c39,b8fcb23a2258445e0ff4aed1,Museum Dr.Guislain VZW,0.3785662617279748,
f4d1bb12fd1aaf84e993bbaa9656af13,4e92cf16f9f40b4ee8128d4b,Archief Ocmw Gent,0.9744537582707486,
a653570f7f625a352b81e7548e6107a9,4d299c7cf7a9224bbb2b00a0,Huis van Alijn,0.9983378720507202,7.1
a653570f7f625a352b81e7548e6107a9,514319c4e4b052fd844ec22d,Stenenkelder,0.24373976129183245,
a653570f7f625a352b81e7548e6107a9,51f514f7498ec93b5f030de9,De School van Toen,0.9915590494223773,
a653570f7f625a352b81e7548e6107a9,4f8bce20e4b029818c61a2d4,Lukas Art in Flanders VZW,0.18999319192391975,
a653570f7f625a352b81e7548e6107a9,509a5de2e4b0742486dfbb94,Stadsarchief,0.5164670340191052,
a653570f7f625a352b81e7548e6107a9,4f2a7848e4b02f0affcb28d2,Museum Arnold Vander Haeghen,0.9918223304895433,
a653570f7f625a352b81e7548e6107a9,4dc672ded4c0ad9c0fa12a01,Martelmuseum,0.0245197115077761,
a653570f7f625a352b81e7548e6107a9,5231a01e11d2cda44a62de84,Lakenhalle,0.9783923366593622,
a653570f7f625a352b81e7548e6107a9,9bd28614b7d94d9e6ed7fb30,Amuseevous,,
a653570f7f625a352b81e7548e6107a9,197eae68797d45481ea8233c,Gravensteen - Gerechtsmuseum en Wapenmuseum,,
a653570f7f625a352b81e7548e6107a9,128fa2918cf64706ac851892,Museum van de Zusters van Liefde van Jezus en Maria,,
6108dfa3fbde59260f4ed9e008e39d88,4c4d7b4451c2c928a627d89c,Stadsarchief Zwarte Doos,0.995808778163096,
6108dfa3fbde59260f4ed9e008e39d88,4babe508f964a520fed23ae3,Zebrastraat,0.9974150586132801,
6108dfa3fbde59260f4ed9e008e39d88,5ae35644c97f28002c61fc61,De Werkplaats,0.9751345658787737,
6108dfa3fbde59260f4ed9e008e39d88,45df2e3ea043425d02796aa4,Adam - Brussels Design Museum,,
6108dfa3fbde59260f4ed9e008e39d88,227c6002fae744ce69be3242,Kunstplatform Zebrastraat - Gent,,
6108dfa3fbde59260f4ed9e008e39d88,f5c8cb645cae477866a0930b,Buren van de Abdij Vzw,,
93af71fd89a2b5c3e8a5ba1aa2f29e2c,4d299c7cf7a9224bbb2b00a0,Huis van Alijn,0.9983378720507202,7.1
93af71fd89a2b5c3e8a5ba1aa2f29e2c,5ba60d6212c8f0002c82173d,Industriemuseum,0.9983192562176882,7.5
93af71fd89a2b5c3e8a5ba1aa2f29e2c,509a5de2e4b0742486dfbb94,Stadsarchief,0.5164670340191052,
93af71fd89a2b5c3e8a5ba1aa2f29e2c,4f8bce20e4b029818c61a2d4,Lukas Art in Flanders VZW,0.18999319192391975,
93af71fd89a2b5c3e8a5ba1aa2f29e2c,4dc672ded4c0ad9c0fa12a01,Martelmuseum,0.0245197115077761,
93af71fd89a2b5c3e8a5ba1aa2f29e2c,51f514f7498ec93b5f030de9,De School van Toen,0.9915590494223773,
93af71fd89a2b5c3e8a5ba1aa2f29e2c,50cc9b25e4b04f44de53bd3e,Modern Chinese Art Foundation vzw,0.3162218369040274,
93af71fd89a2b5c3e8a5ba1aa2f29e2c,4d9765d9744f37042e05d457,Flinxo,0.4134097823543178,
93af71fd89a2b5c3e8a5ba1aa2f29e2c,5231a01e11d2cda44a62de84,Lakenhalle,0.9783923366593622,
93af71fd89a2b5c3e8a5ba1aa2f29e2c,55aa741a498e079a2b987d39,Julien Reviszaal,0.47969012616215984,
93af71fd89a2b5c3e8a5ba1aa2f29e2c,4f2a7848e4b02f0affcb28d2,Museum Arnold Vander Haeghen,0.9918223304895433,
93af71fd89a2b5c3e8a5ba1aa2f29e2c,514319c4e4b052fd844ec22d,Stenenkelder,0.24373976129183245,
