station_id,ratingbars,ratingmuseums,ratingrestaurants,pricebars,pricerestaurants,popularitybars,popularitymuseums,popularityrestaurants
f022ca854bd64064a98753391f68b1b6,8.414,7.3,8.604,2.0,2.0,0.9972298576686595,0.5952060240835692,0.9977331234176542
f2028fea399d2c597a2ef46e0d7b84dd,8.324,7.5,8.224,2.0,2.0,0.9969141863285322,0.6372066676595111,0.9974012828968364
f3e2c03768168f204f28e72844f796f3,8.1,0.0,7.385714285714286,2.0,2.0,0.7822880107869336,0.9854716720209349,0.8223670563581049
f440e1272c1b2ea52500da60f3615eba,6.5,0.0,6.833333333333333,2.0,1.0,0.7648969879582155,0.0,0.8308763388625313
f45fe8b31cc637ae07751c634699aeed,7.949999999999999,0.0,7.075,2.0,1.0,0.7881702599565117,0.9854716720209349,0.8051060000729436
f4d1bb12fd1aaf84e993bbaa9656af13,6.671428571428572,0.0,7.510000000000001,2.0,1.0,0.9244943782154174,0.9744537582707486,0.8118559985532837
f6196464c4c2396aa84ea5b6c2b9cdf4,8.517999999999999,7.466666666666666,8.666,2.0,2.0,0.9974675020743357,0.7640152844853875,0.9977217411654575
f61b52397e4cbf189392cf0c87f44514,8.024,7.949999999999999,8.524,2.0,2.0,0.9846874135693465,0.9033146820415718,0.9959591409058995
f6812b632313589325d1140b64d1b2f4,5.4,0.0,7.038461538461538,2.0,1.0,0.6943096103522033,0.3785662617279748,0.8232370274237815
f76539c6f7db1b1ae75de42e9bea2e23,8.41,7.3,8.536,2.0,2.0,0.9973229900219135,0.6271575025191816,0.9976550964832032
f7a6ee23fc0e844d63fd15d9b4175b92,8.344,7.3,8.522,2.0,2.0,0.9972997468246707,0.6271575025191816,0.9973459140905899
f81a39e1457849b11d4b55d247bd70f5,8.472000000000001,7.3,8.602,2.0,2.0,0.9975656872965556,0.5952060240835692,0.9977465800055316
f8f4d44802ae144e59808bccd285fa47,8.267999999999999,7.3,8.386000000000001,2.0,2.0,0.9967878646043871,0.6973952017247127,0.9968938684764802
fa0ea19a46d07dc05e0e3b6bc73334fa,8.282,7.3,8.277999999999999,2.0,2.0,0.9967142522817692,0.6973952017247127,0.9968356275131375
fa5ba459c6586ffe4fb656b209d50ae2,8.0,0.0,7.81923076923077,2.0,2.0,0.6511480118290323,0.24373976129183245,0.8714171967746739
fb0646bb18bbeb5dd4c1af0af9e498fe,6.841666666666666,8.0,7.547499999999999,2.0,1.5,0.9339214210291168,0.9361343956768717,0.8788470416781908
fb07e35ebbc2e311fa433e5e929e5e23,8.522,7.3,8.686,2.0,2.0,0.9974686190243176,0.7182847371444376,0.9973572963427867
fb1e1c1a98357e8db2c8c39e4b37974b,7.300000000000001,8.0,7.689361702127659,2.0,2.0,0.9578068953045551,0.8653193869084345,0.9463961342893006
fc0d36e5fbe5faccf10c2981100cda49,7.93061224489796,7.949999999999999,8.424,2.0,2.0,0.984072825138821,0.9033146820415718,0.9963249154309299
fc6226cfc6cae46d80778272523cf271,0.0,6.5,7.74,2.0,2.0,0.6452008382443674,0.9960693998255431,0.7115051166946791
fd9055f8ffc3d10246da2114b6aa2c39,7.2,0.0,7.123076923076923,2.0,1.0,0.7551128727172013,0.3785662617279748,0.7536009996437532
fdd045998e6d644711170bf8238e8f36,7.5520000000000005,8.0,7.788636363636363,2.0,2.0,0.9136267897793757,0.9923934376529158,0.9684378656681488
fecd51be0c13ce728017a0127aae2152,8.498,7.3,8.69,2.0,2.0,0.9975422313469353,0.6574422997822834,0.997522711316299
fedd9729d9183b05bb4a3bd9da7d7de1,8.392000000000001,7.3,8.44,2.0,2.0,0.9970259345148181,0.5461501275332307,0.9971145990681446
fffa2ab1429abc74cb18206fa315d67a,8.007317073170732,7.5,8.040816326530612,2.0,2.0,0.9599461736484904,0.81880057301307,0.9961365232006467
